level,system,expression_group_layer,expression_group,expression_subgroup,ngram,total_count,row_occurrences,scenario_count,scenarios,matched_constraints,scenario_heavy_hits
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,multi_word_patterns,kind of information,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,multi_word_patterns,may want to,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,may be missing,8,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,where you may,3,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,appearing to pick,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,is more likely,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,kind of information,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,may want to,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,hedging,single_word_markers,zones might shift,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,conditional alternative novagrid,2,1,1,S1,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,draft a specific,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,from exploration exhaust,2,1,1,S5,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,imagine our plan,2,1,1,S7,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,truth from exploration,2,1,1,S5,imagination_and_possibility;truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,exploration_within_bounds,viable alternative only,2,1,1,S1,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a pilot acceptance,5,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot acceptance phase,4,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot terms caps,4,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a structured pilot,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,access production pilot,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,paid production pilot,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,production pilot with,3,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a pilot becomes,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,a production pilot,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,acceptance pilot phase,2,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,have a viable,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,phased rollout pilot,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot acceptance framework,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot acceptance period,2,1,1,S3,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,path_toward_feasibility,pilot corridor first,2,1,1,S1,imagination_and_possibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,speculative_boundary_marking,attempts speculative debugging,2,1,1,S5,imagination_and_possibility;truth_and_fact,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,imagination_and_possibility,tension_as_fuel,happens whether either,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,the launch envelope,5,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,controlled commercial launch,4,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,a controlled launch,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,a phased rollout,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,commercial mining launch,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,implement detours overrides,3,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,plans logs and,3,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,the controlled launch,3,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,and remediation plan,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,building a relationship,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,by shipping before,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,c controlled launch,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,constrained launch disqualified,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,contract safe launch,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,action_and_execution,for launch now,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bound or fixed,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bound the interference,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,canonical decisions constraints,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained contractually novagrid,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained launch disqualified,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,cpi bound or,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,default decisions constraints,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,eyes constraints only,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,fresh eyes constraints,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,have a viable,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,incident adaptive features,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,monitoring if feasible,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,practical things matter,2,1,1,S7,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,superseded links constraints,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,that limited envelope,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,friction_and_blockers,certainty approval friction,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,friction_and_blockers,the gap becomes,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,year cost exposure,3,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,a liquidity buffer,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,adding cost time,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,at any cost,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,buffer before the,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,cost actions to,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,cost exposure operational,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,cost view and,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,failover adding cost,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,fix schedule is,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,for budget chair,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,hardware fix schedule,2,1,1,S3,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,limits marriage timeline,2,1,1,S7,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,liquidity buffer so,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,practical_considerations_and_execution,resources_timing_conditions,rates deliverables timelines,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,main,adr merged pr,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,main,docs merged code,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,main,merged code docs,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,smoothing,main,the balance moves,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,s clearly wrong,5,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,doesn t equal,4,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,clearly wrong you,3,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,doesn t force,3,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,a crisis doesn,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,abort doesn t,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,code that doesn,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,confidently remembered wrong,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,crisis doesn t,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,doesn t ask,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,doesn t compile,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,confrontation,isn t proof,2,1,1,S7,truth_and_fact,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,friction_exposed,certainty approval friction,2,1,1,S1,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,friction_exposed,hard to recover,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,civitas cannot meet,2,1,1,S1,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,customers won t,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,non negotiable to,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,hard_limit_refusal,non negotiable you,2,1,1,S3,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,tension_exposure,and conflict repair,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,tension_exposure,in practice conflict,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,tension_exposure,life and conflict,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,cross_cutting,surfacing,tension_exposure,practice conflict repair,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,pilot acceptance phase,4,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,a phased rollout,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,exit and transition,3,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,a later phase,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,acceptance phase with,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,acceptance pilot phase,2,1,1,S3,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,exposure operational maturity,2,1,1,S1,practicality_and_feasibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,formats exit transition,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,formats priced transition,2,1,1,S1,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,i slow down,2,1,1,S7,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,phase with defined,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,phase with reduced,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,phased rollout pilot,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,pilot phased rollout,2,1,1,S1,imagination_and_possibility;temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,change_and_rate,zones might shift,2,1,1,S3,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,decay_and_currency,irrelevant outdated never,3,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,decay_and_currency,outdated never use,3,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,decay_and_currency,can expire unless,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,decay_and_currency,click fresh eyes,2,1,1,S5,,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,decay_and_currency,expire unless reaffirmed,2,1,1,S5,temporal_dynamics,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,decay_and_currency,fresh eyes constraints,2,1,1,S5,practicality_and_feasibility,0
trigrams,HYBRID_SEMANTIC,constraint_aligned,temporal_projection,decay_and_currency,make staleness visible,2,1,1,S5,,0
