scenario,level,system,expression_group,expression_group_layer,expression_subgroup,ngram,count,matched_constraints,constraint_hit_count,scenario_heavy
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,action_and_execution,paid care is plan,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,action_and_execution,phased plan that matches,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,action_and_execution,plan cash logistics to,2,,0,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,action_and_execution,professional care is plan,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,in years you she,3,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,or buy property early,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,she in years you,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,you she in years,2,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,main,and yours and whether,3,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,main,whether you ll stay,3,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,main,and whether marriage children,2,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,main,whether marriage children are,2,,0,False
S7,quadgrams,AC15P,conditions,cross_cutting,main,yours and whether children,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,change_and_rate,decision extend trial shift,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,change_and_rate,extend trial shift to,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,change_and_rate,phased plan that matches,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,change_and_rate,shift to dual base,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,change_and_rate,trial shift to dual,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,change_and_rate,with a phased plan,2,temporal_dynamics,1,False
S7,quadgrams,AC15P,truth,constraint_aligned,plain_statement,honest move is to,2,truth_and_fact,1,False
S7,quadgrams,AC15P,truth,constraint_aligned,plain_statement,the honest move is,2,truth_and_fact,1,False
S7,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,the cost of living,2,practicality_and_feasibility,1,False
S7,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,tension_as_fuel,table for either of,2,,0,False
S7,quadgrams,AC15P,imagination_and_possibility,constraint_aligned,tension_as_fuel,the table for either,2,,0,False
S7,quadgrams,AC15P,temporal_projection,constraint_aligned,decay_and_currency,your country eventually aging,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,hard_limit_refusal,can t know her,2,,0,False
S7,quadgrams,AC15P,warning,cross_cutting,main,if serious illness occurs,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,confrontation,isn t just a,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,confrontation,isn t real but,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,confrontation,it doesn t prove,2,,0,False
S7,quadgrams,AC15P,surfacing,cross_cutting,confrontation,love isn t real,2,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,confrontation,doesn t consume her,3,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,confrontation,life that isn t,2,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,confrontation,that doesn t consume,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,action_and_execution,and a staged plan,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,action_and_execution,at least one planned,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,action_and_execution,plan what happens if,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,action_and_execution,staged plan that keeps,2,,0,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,action_and_execution,want a plan that,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,change_and_rate,a staged path that,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,change_and_rate,and a staged plan,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,change_and_rate,need for a staged,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,change_and_rate,she respects a staged,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,change_and_rate,staged plan that keeps,2,,0,False
S7,quadgrams,CONTROL,temporal_projection,constraint_aligned,time_horizons,healthcare and long term,2,temporal_dynamics,1,False
S7,quadgrams,CONTROL,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,timeline money and family,2,practicality_and_feasibility;temporal_dynamics,1,False
S7,quadgrams,CONTROL,hedging,cross_cutting,single_word_markers,care may be less,2,,0,False
S7,quadgrams,CONTROL,hedging,cross_cutting,single_word_markers,complex care may be,2,,0,False
S7,quadgrams,CONTROL,hedging,cross_cutting,single_word_markers,may be less reliable,2,truth_and_fact,1,False
S7,quadgrams,CONTROL,hedging,cross_cutting,single_word_markers,may bring urgency about,2,,0,False
S7,quadgrams,CONTROL,hedging,cross_cutting,single_word_markers,you may be underestimating,2,,0,False
S7,quadgrams,CONTROL,warning,cross_cutting,main,tail risk before permanence,2,practicality_and_feasibility,1,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,friction_exposed,are meaningful green flags,2,,0,False
S7,quadgrams,CONTROL,surfacing,cross_cutting,tension_exposure,don t avoid disagreements,2,,0,False
S7,quadgrams,CONTROL,autonomy_sovereignty,cross_cutting,single_word_markers,m choosing you because,2,,0,False
S7,quadgrams,CONTROL,conditions,cross_cutting,main,whether children are a,2,,0,False
S7,quadgrams,CONTROL,conditions,cross_cutting,main,whether you d have,2,,0,False
S7,quadgrams,CONTROL,conditions,cross_cutting,main,whether you want children,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,may not want to,6,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,you may not want,6,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,i might not move,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,might not move if,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,often surfaces the real,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,think i might not,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,this often surfaces the,2,,0,False
S7,quadgrams,HYBRID_3_5,hedging,cross_cutting,single_word_markers,you think i might,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,action_and_execution,a funded emergency plan,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,action_and_execution,build your independence language,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,action_and_execution,not ready to relocate,2,,0,False
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution,constraint_aligned,action_and_execution,supports a staged plan,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,change_and_rate,in stages so i,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,change_and_rate,stages so i don,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,change_and_rate,supports a staged plan,2,,0,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,time_horizons,a good long term,2,temporal_dynamics,1,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,time_horizons,and long term compromise,2,temporal_dynamics,1,False
S7,quadgrams,HYBRID_3_5,temporal_projection,constraint_aligned,time_horizons,to fake over time,2,temporal_dynamics,1,False
S7,quadgrams,HYBRID_3_5,truth,constraint_aligned,verification,you ve tested ordinary,2,,0,False
S7,quadgrams,HYBRID_3_5,surfacing,cross_cutting,friction_exposed,often surfaces the real,2,,0,False
S7,quadgrams,HYBRID_3_5,surfacing,cross_cutting,friction_exposed,this often surfaces the,2,,0,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,main,at higher risk of,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,main,biggest structural risk if,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,main,re at higher risk,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,main,risk if i have,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,main,structural risk if i,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,main,your biggest structural risk,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,warning,cross_cutting,main,your main risk is,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,single_word_markers,choosing relief from loneliness,2,,0,False
S7,quadgrams,HYBRID_3_5,autonomy_sovereignty,cross_cutting,single_word_markers,or choosing relief from,2,,0,False
S7,quadgrams,HYBRID_3_5,surfacing,cross_cutting,hard_limit_refusal,decision gate non negotiable,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,hedging,cross_cutting,single_word_markers,you may be missing,8,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,and whether she wants,3,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,care happens whether either,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,complex care happens whether,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,country and whether marriage,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,country and whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,for paid help whether,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,happens whether either of,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,is and whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,paid help whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,the country whether she,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,exploration_within_bounds,imagine our plan is,2,imagination_and_possibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,exploration_within_bounds,you draft a specific,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,exploration_within_bounds,you imagine our plan,2,imagination_and_possibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,action_and_execution,exit plan if the,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,action_and_execution,imagine our plan is,2,imagination_and_possibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,action_and_execution,plan for serious illness,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,action_and_execution,plan if the trial,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,action_and_execution,staged plan with checkpoints,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,action_and_execution,you imagine our plan,2,imagination_and_possibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,change_and_rate,staged plan with checkpoints,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,confrontation,a crisis doesn t,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,confrontation,answer isn t proof,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,confrontation,crisis doesn t force,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,confrontation,doesn t force asset,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,confrontation,isn t proof of,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,confrontation,so a crisis doesn,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,answer isn t proof,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,how to check ask,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,isn t proof of,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,to generate real evidence,2,truth_and_fact,1,False
S7,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,your risk checks a,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,main,plan for serious illness,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,main,your risk checks a,2,practicality_and_feasibility,1,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,tension_as_fuel,care happens whether either,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,tension_as_fuel,happens whether either of,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,and a liquidity buffer,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,buffer so a crisis,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,liquidity buffer so a,2,,0,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,timeline for you moving,2,practicality_and_feasibility;temporal_dynamics,1,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,timeline money family expectations,2,practicality_and_feasibility;temporal_dynamics,1,False
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,willingness limits marriage timeline,2,practicality_and_feasibility;temporal_dynamics,1,False
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,decay_and_currency,marriage money family aging,2,,0,False
