scenario,level,system,first_class_group,ngram,count,matched_terms
S5,quadgrams,AC15P,conditions,depends on the architecture,2,depends|depends on
S5,quadgrams,AC15P,conditions,n days sprints unless,2,unless
S5,quadgrams,AC15P,conditions,days sprints unless reaffirmed,2,unless
S5,quadgrams,HYBRID_3_5,conditions,rut staleness risk unless,2,risk|staleness|unless
S5,quadgrams,HYBRID_SEMANTIC,conditions,can expire unless reaffirmed,2,expire|unless
S5,quadgrams,HYBRID_SEMANTIC,conditions,tickets retrieved only when,2,only when
S5,quadgrams,HYBRID_SEMANTIC,conditions,whether chat can be,2,whether
S5,quadgrams,CONTROL,autonomy_sovereignty,why did we choose,2,choose
S5,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,you choose continuity via,2,choose|you choose
S5,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,authority and always cited,2,authority
S7,quadgrams,AC15,truth.plain_statement,the honest answer is,2,honest
S7,quadgrams,AC15,truth.plain_statement,honest answer is you,2,honest
S7,quadgrams,AC15P,truth.plain_statement,the honest move is,2,honest
S7,quadgrams,AC15P,truth.plain_statement,honest move is to,2,honest
S7,quadgrams,HYBRID_3_5,truth.verification,you ve tested ordinary,2,tested
S7,quadgrams,HYBRID_SEMANTIC,truth.verification,your risk checks a,2,checks|risk
S7,quadgrams,HYBRID_SEMANTIC,truth.verification,answer isn t proof,2,isn t|proof
S7,quadgrams,HYBRID_SEMANTIC,truth.verification,isn t proof of,2,isn t|proof
S7,quadgrams,HYBRID_SEMANTIC,truth.verification,to generate real evidence,2,evidence
S7,quadgrams,HYBRID_SEMANTIC,truth.verification,how to check ask,2,check
S7,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,at least one planned,2,planned
S7,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,and a staged plan,2,plan|staged
S7,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,staged plan that keeps,2,plan|staged
S7,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,want a plan that,2,plan
S7,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,plan what happens if,2,plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,don t ship everything,2,ship
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,propose the staged plan,2,plan|staged
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,i want to plan,2,plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,we change the plan,2,plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,plan so neither of,2,neither|plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,aging health plan partner,2,aging|plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,health plan partner not,2,plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,plan partner not nurse,2,plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,your plan makes you,2,plan
S7,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,plan where you go,2,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,care is plan a,4,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,exit plan cash logistics,3,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,with a phased plan,2,phas|phased|plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,phased plan that matches,2,phas|phased|plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,a two track plan,2,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,professional care is plan,2,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,language friends healthcare plan,2,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,paid care is plan,2,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,plan cash logistics to,2,plan
S7,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,healthcare insurance plan remains,2,plan
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,not ready to relocate,2,ready to
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,supports a staged plan,2,plan|staged
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,build your independence language,2,build
S7,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,a funded emergency plan,2,plan
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,you imagine our plan,2,imagin|imagine|plan
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,imagine our plan is,2,imagin|imagine|plan
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,plan for serious illness,2,plan|plan for|serious
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,staged plan with checkpoints,2,plan|staged
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,exit plan if the,2,plan
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,plan if the trial,2,plan
S7,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,practical benefits are delayed,2,practical
S7,quadgrams,CONTROL,practical_considerations_and_execution.resources_timing_conditions,timeline money and family,2,timeline
S7,quadgrams,AC15,practical_considerations_and_execution.resources_timing_conditions,cost if you tell,2,cost
S7,quadgrams,AC15,practical_considerations_and_execution.resources_timing_conditions,to defeat sunk cost,2,cost
S7,quadgrams,AC15,practical_considerations_and_execution.resources_timing_conditions,dependent on her or,2,dependent on
S7,quadgrams,AC15P,practical_considerations_and_execution.resources_timing_conditions,the cost of living,2,cost
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,timeline for you moving,2,timeline
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,timeline money family expectations,2,timeline
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,willingness limits marriage timeline,2,timeline
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,and a liquidity buffer,2,buffer
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,liquidity buffer so a,2,buffer
S7,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.resources_timing_conditions,buffer so a crisis,2,buffer
S7,quadgrams,AC15,temporal_projection.decay_and_currency,kids family expectations aging,2,aging
S7,quadgrams,AC15,temporal_projection.decay_and_currency,aging health plan partner,2,aging|plan
S7,quadgrams,AC15P,temporal_projection.decay_and_currency,your country eventually aging,2,aging
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection.decay_and_currency,marriage money family aging,2,aging
S7,quadgrams,CONTROL,temporal_projection.time_horizons,healthcare and long term,2,long term
S7,quadgrams,AC15,temporal_projection.time_horizons,a long term partner,3,long term
S7,quadgrams,AC15,temporal_projection.time_horizons,from a long term,2,long term
S7,quadgrams,AC15,temporal_projection.time_horizons,about years from now,2,years from now
S7,quadgrams,AC15,temporal_projection.time_horizons,years from now what,2,years from now
S7,quadgrams,AC15,temporal_projection.time_horizons,my health changes later,2,later
S7,quadgrams,AC15,temporal_projection.time_horizons,early in the trial,2,early
S7,quadgrams,AC15P,temporal_projection.time_horizons,in years you she,3,in years
S7,quadgrams,AC15P,temporal_projection.time_horizons,or buy property early,2,early
S7,quadgrams,AC15P,temporal_projection.time_horizons,you she in years,2,in years
S7,quadgrams,AC15P,temporal_projection.time_horizons,she in years you,2,in years
S7,quadgrams,HYBRID_3_5,temporal_projection.time_horizons,a good long term,2,long term
S7,quadgrams,HYBRID_3_5,temporal_projection.time_horizons,and long term compromise,2,long term
S7,quadgrams,HYBRID_3_5,temporal_projection.time_horizons,to fake over time,2,over time
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,most regret in years,2,in years
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection.time_horizons,parents now and later,2,later
S7,quadgrams,CONTROL,temporal_projection.change_and_rate,need for a staged,2,staged
S7,quadgrams,CONTROL,temporal_projection.change_and_rate,and a staged plan,2,plan|staged
S7,quadgrams,CONTROL,temporal_projection.change_and_rate,staged plan that keeps,2,plan|staged
S7,quadgrams,CONTROL,temporal_projection.change_and_rate,she respects a staged,2,staged
S7,quadgrams,CONTROL,temporal_projection.change_and_rate,a staged path that,2,staged
S7,quadgrams,AC15,temporal_projection.change_and_rate,propose the staged plan,2,plan|staged
S7,quadgrams,AC15P,temporal_projection.change_and_rate,with a phased plan,2,phas|phased|plan
S7,quadgrams,AC15P,temporal_projection.change_and_rate,phased plan that matches,2,phas|phased|plan
S7,quadgrams,AC15P,temporal_projection.change_and_rate,decision extend trial shift,2,shift
S7,quadgrams,AC15P,temporal_projection.change_and_rate,extend trial shift to,2,shift
S7,quadgrams,AC15P,temporal_projection.change_and_rate,trial shift to dual,2,shift
S7,quadgrams,AC15P,temporal_projection.change_and_rate,shift to dual base,2,shift
S7,quadgrams,HYBRID_3_5,temporal_projection.change_and_rate,supports a staged plan,2,plan|staged
S7,quadgrams,HYBRID_3_5,temporal_projection.change_and_rate,in stages so i,2,stages
S7,quadgrams,HYBRID_3_5,temporal_projection.change_and_rate,stages so i don,2,i d|stages
S7,quadgrams,HYBRID_SEMANTIC,temporal_projection.change_and_rate,staged plan with checkpoints,2,plan|staged
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.exploration_within_bounds,you imagine our plan,2,imagin|imagine|plan
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.exploration_within_bounds,imagine our plan is,2,imagin|imagine|plan
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.exploration_within_bounds,you draft a specific,2,draft
S7,quadgrams,AC15,imagination_and_possibility.tension_as_fuel,plan so neither of,2,neither|plan
S7,quadgrams,AC15P,imagination_and_possibility.tension_as_fuel,the table for either,2,either
S7,quadgrams,AC15P,imagination_and_possibility.tension_as_fuel,table for either of,2,either
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.tension_as_fuel,care happens whether either,2,either|whether
S7,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility.tension_as_fuel,happens whether either of,2,either|whether
S7,quadgrams,CONTROL,surfacing.friction_exposed,are meaningful green flags,2,flags
S7,quadgrams,HYBRID_3_5,surfacing.friction_exposed,this often surfaces the,2,often|surfaces
S7,quadgrams,HYBRID_3_5,surfacing.friction_exposed,often surfaces the real,2,often|surfaces
S7,quadgrams,CONTROL,surfacing.hard_limit_refusal,are your non negotiables,2,non negotiable
S7,quadgrams,CONTROL,surfacing.hard_limit_refusal,we can talk about,2,can t
S7,quadgrams,AC15P,surfacing.hard_limit_refusal,your non negotiables write,2,non negotiable
S7,quadgrams,AC15P,surfacing.hard_limit_refusal,non negotiables write them,2,non negotiable
S7,quadgrams,AC15P,surfacing.hard_limit_refusal,can t know her,2,can t
S7,quadgrams,HYBRID_3_5,surfacing.hard_limit_refusal,decision gate non negotiable,2,non negotiable
S7,quadgrams,CONTROL,surfacing.confrontation,doesn t consume her,3,doesn|doesn t
S7,quadgrams,CONTROL,surfacing.confrontation,life that isn t,2,isn t
S7,quadgrams,CONTROL,surfacing.confrontation,that doesn t consume,2,doesn|doesn t
S7,quadgrams,AC15,surfacing.confrontation,the danger isn t,2,danger|isn t|the danger is
S7,quadgrams,AC15P,surfacing.confrontation,isn t just a,2,isn t
S7,quadgrams,AC15P,surfacing.confrontation,love isn t real,2,isn t
S7,quadgrams,AC15P,surfacing.confrontation,isn t real but,2,isn t
S7,quadgrams,AC15P,surfacing.confrontation,it doesn t prove,2,doesn|doesn t
S7,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,answer isn t proof,2,isn t|proof
S7,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,isn t proof of,2,isn t|proof
S7,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,so a crisis doesn,2,doesn
S7,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,a crisis doesn t,2,doesn|doesn t
S7,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,crisis doesn t force,2,doesn|doesn t
S7,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,doesn t force asset,2,doesn|doesn t
S7,quadgrams,CONTROL,surfacing.tension_exposure,don t avoid disagreements,2,disagreements
S7,quadgrams,HYBRID_SEMANTIC,surfacing.tension_exposure,in practice conflict repair,2,conflict
S7,quadgrams,AC15,smoothing,don t merge finances,3,merge
S7,quadgrams,AC15,smoothing,advice on both sides,2,both sides
S7,quadgrams,AC15,smoothing,no merged finances keep,2,merged
S7,quadgrams,AC15,smoothing,property don t merge,2,merge
S7,quadgrams,AC15,smoothing,don t merge accounts,2,merge
S7,quadgrams,AC15,smoothing,t merge accounts don,2,merge
S7,quadgrams,AC15,smoothing,merge accounts don t,2,merge
S7,quadgrams,AC15,smoothing,not buy no merged,2,merged
S7,quadgrams,CONTROL,hedging,may be less reliable,2,may
S7,quadgrams,CONTROL,hedging,may bring urgency about,2,may
S7,quadgrams,CONTROL,hedging,complex care may be,2,may
S7,quadgrams,CONTROL,hedging,care may be less,2,may
S7,quadgrams,CONTROL,hedging,you may be underestimating,2,may
S7,quadgrams,AC15,hedging,motivations could be love,2,could|could be
S7,quadgrams,AC15,hedging,performers tend to stay,2,tend
S7,quadgrams,AC15,hedging,tends to sound like,2,tends|tends to
S7,quadgrams,AC15,hedging,this kind of urgency,2,kind of
S7,quadgrams,AC15,hedging,your situation that typically,2,typically
S7,quadgrams,AC15P,hedging,may not be seeing,8,may
S7,quadgrams,AC15P,hedging,track how often you,2,often
S7,quadgrams,AC15P,hedging,how often you feel,2,often
S7,quadgrams,AC15P,hedging,often you feel calm,2,often
S7,quadgrams,AC15P,hedging,i don t give,2,i d
S7,quadgrams,AC15P,hedging,likely caused it then,2,likely
S7,quadgrams,AC15P,hedging,opener i don t,2,i d
S7,quadgrams,AC15P,hedging,be seeing you might,2,might
S7,quadgrams,AC15P,hedging,you could become dependent,2,could|could be
S7,quadgrams,HYBRID_3_5,hedging,you may not want,6,may
S7,quadgrams,HYBRID_3_5,hedging,may not want to,6,may
S7,quadgrams,HYBRID_3_5,hedging,you think i might,2,might
S7,quadgrams,HYBRID_3_5,hedging,think i might not,2,might
S7,quadgrams,HYBRID_3_5,hedging,i might not move,2,might
S7,quadgrams,HYBRID_3_5,hedging,might not move if,2,might
S7,quadgrams,HYBRID_3_5,hedging,this often surfaces the,2,often|surfaces
S7,quadgrams,HYBRID_3_5,hedging,often surfaces the real,2,often|surfaces
S7,quadgrams,HYBRID_3_5,hedging,stages so i don,2,i d|stages
S7,quadgrams,HYBRID_SEMANTIC,hedging,you may be missing,8,may
S7,quadgrams,CONTROL,warning,tail risk before permanence,2,risk
S7,quadgrams,AC15,warning,to pursue this seriously,2,seriously
S7,quadgrams,AC15,warning,the danger isn t,2,danger|isn t|the danger is
S7,quadgrams,AC15,warning,choosing you seriously and,2,choosing|seriously
S7,quadgrams,AC15,warning,serious mean to you,2,serious
S7,quadgrams,AC15P,warning,if serious illness occurs,2,serious
S7,quadgrams,HYBRID_3_5,warning,re at higher risk,2,risk
